Open time,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,Long,Short,Open,Close,Low,High,ATR
2020-02-07 04:00:00+03:00,0,0,-1,1.10951,1.09643,0.125382,False,0.0,0.0,0,1,1.0983,1.09807,1.09792,1.09849,0.00142
2020-02-07 08:00:00+03:00,-1,0,-1,1.09849,1.09533,0.031646,False,1.09709,1.09792,0,0,1.09807,1.09543,1.09533,1.09824,0.00153
2020-02-07 12:00:00+03:00,0,0,-1,1.09849,1.09477,0.282258,True,0.0,0.0,0,0,1.09542,1.09582,1.09477,1.09709,0.00158
2020-02-07 16:00:00+03:00,-1,0,-1,1.09849,1.09418,0.018561,False,0.0,0.0,0,0,1.09581,1.09426,1.09418,1.09763,0.00172
2020-02-07 20:00:00+03:00,0,0,-1,1.09849,1.09418,0.027842,True,0.0,0.0,1,0,1.09426,1.0943,1.09424,1.09493,0.00164
2020-02-10 00:00:00+03:00,1,0,-1,1.09849,1.09418,0.199536,True,1.09493,1.095,0,1,1.09424,1.09504,1.09422,1.09532,0.0016
2020-02-10 04:00:00+03:00,1,0,-1,1.09849,1.09418,0.317865,True,0.0,0.0,0,1,1.09503,1.09555,1.095,1.09574,0.00154
2020-02-10 08:00:00+03:00,-1,0,-1,1.09849,1.09418,0.180974,False,0.0,0.0,0,0,1.09555,1.09496,1.09446,1.09573,0.00152
2020-02-10 12:00:00+03:00,-1,0,-1,1.09574,1.09296,0.107914,False,1.09382,1.09446,0,1,1.09497,1.09326,1.09296,1.09549,0.0016
2020-02-10 16:00:00+03:00,-1,0,-1,1.09574,1.0909,0.024793,False,1.09166,1.09296,0,1,1.09326,1.09102,1.0909,1.09382,0.00169
2020-02-10 20:00:00+03:00,0,0,-1,1.09574,1.09076,0.058233,True,0.0,0.0,1,0,1.09102,1.09105,1.09076,1.09166,0.00163
2020-02-11 00:00:00+03:00,0,0,-1,1.09574,1.09076,0.128514,True,0.0,0.0,0,0,1.09105,1.0914,1.09079,1.09152,0.00157
2020-02-11 04:00:00+03:00,0,0,-1,1.09574,1.09076,0.092369,False,0.0,0.0,1,1,1.0914,1.09122,1.09076,1.09171,0.00152
2020-02-11 08:00:00+03:00,0,0,-1,1.09574,1.09056,0.15444,True,0.0,0.0,0,1,1.09122,1.09136,1.09056,1.09157,0.00149
2020-02-11 12:00:00+03:00,-1,0,-1,1.09574,1.08912,0.185801,False,0.0,0.0,0,1,1.09136,1.09035,1.08912,1.09206,0.00159
2020-02-11 16:00:00+03:00,1,0,-1,1.09574,1.08912,0.460725,True,0.0,0.0,0,1,1.09034,1.09217,1.09014,1.09247,0.00164
2020-02-11 20:00:00+03:00,0,0,-1,1.09574,1.08912,0.351964,False,0.0,0.0,0,1,1.09217,1.09145,1.09141,1.09232,0.00159
2020-02-12 00:00:00+03:00,0,0,-1,1.09574,1.08912,0.409366,True,0.0,0.0,0,1,1.09146,1.09183,1.09118,1.09205,0.00154
2020-02-12 04:00:00+03:00,-1,0,-1,1.09574,1.08912,0.296073,False,0.0,0.0,1,1,1.09183,1.09108,1.09096,1.09197,0.0015
2020-02-12 08:00:00+03:00,1,0,-1,1.09574,1.08912,0.438066,True,0.0,0.0,0,0,1.09108,1.09202,1.09022,1.09255,0.00156
2020-02-12 12:00:00+03:00,0,0,-1,1.09574,1.08912,0.208459,False,0.0,0.0,0,1,1.09202,1.0905,1.09048,1.09217,0.00157
2020-02-12 16:00:00+03:00,-1,0,-1,1.09255,1.08766,0.04499,False,1.08809,1.09048,1,1,1.0905,1.08788,1.08766,1.09104,0.0017
2020-02-12 20:00:00+03:00,-1,0,-1,1.09255,1.08651,0.127483,False,1.08763,1.08766,0,1,1.08788,1.08728,1.08651,1.08809,0.00169
2020-02-13 00:00:00+03:00,0,0,-1,1.09255,1.08651,0.129139,True,0.0,0.0,0,1,1.08716,1.08729,1.08694,1.08763,0.00162
2020-02-13 04:00:00+03:00,0,0,-1,1.09255,1.08651,0.10596,False,0.0,0.0,0,1,1.08729,1.08715,1.08652,1.08737,0.00156
2020-02-13 08:00:00+03:00,1,0,-1,1.09255,1.08651,0.293046,True,0.0,0.0,0,1,1.08715,1.08828,1.08694,1.08887,0.00159
2020-02-13 12:00:00+03:00,-1,0,-1,1.08887,1.08531,0.047753,False,1.08617,1.08694,0,1,1.08828,1.08548,1.08531,1.08876,0.00172
2020-02-13 16:00:00+03:00,-1,0,-1,1.08887,1.08339,0.155109,False,1.08454,1.08531,0,1,1.08548,1.08424,1.08339,1.08617,0.0018
2020-02-13 20:00:00+03:00,0,0,-1,1.08887,1.08339,0.125912,False,0.0,0.0,0,1,1.08424,1.08408,1.08379,1.08454,0.00172
2020-02-14 00:00:00+03:00,-1,0,-1,1.08887,1.08272,0.146341,False,1.08374,1.08379,0,1,1.08408,1.08362,1.08272,1.08419,0.00171
2020-02-14 04:00:00+03:00,0,0,-1,1.08887,1.08272,0.15935,True,0.0,0.0,0,1,1.08362,1.0837,1.08308,1.08374,0.00163
2020-02-14 08:00:00+03:00,1,0,-1,1.08887,1.08272,0.286179,True,0.0,0.0,0,1,1.0837,1.08448,1.08322,1.08501,0.00164
2020-02-14 12:00:00+03:00,1,0,-1,1.08887,1.08272,0.452033,True,0.0,0.0,0,1,1.08448,1.0855,1.08324,1.08596,0.00172
2020-02-14 16:00:00+03:00,0,0,-1,1.08887,1.08272,0.263415,False,0.0,0.0,0,1,1.0855,1.08434,1.08328,1.08612,0.0018
2020-02-14 20:00:00+03:00,-1,0,-1,1.08887,1.08272,0.047154,False,0.0,0.0,1,0,1.08434,1.08301,1.08291,1.08462,0.00179
2020-02-17 00:00:00+03:00,0,0,-1,1.08887,1.08272,0.152846,False,0.0,0.0,0,1,1.08397,1.08366,1.08335,1.08416,0.00175
2020-02-17 04:00:00+03:00,0,0,-1,1.08887,1.08272,0.2,True,0.0,0.0,0,1,1.08366,1.08395,1.0836,1.08415,0.00166
2020-02-17 08:00:00+03:00,1,0,-1,1.08887,1.08272,0.273171,True,0.0,0.0,0,1,1.08395,1.0844,1.08339,1.08509,0.00166
2020-02-17 12:00:00+03:00,0,0,-1,1.08887,1.08272,0.143089,False,0.0,0.0,0,1,1.0844,1.0836,1.08321,1.0848,0.00166
2020-02-17 16:00:00+03:00,-1,0,-1,1.08887,1.08272,0.078049,False,0.0,0.0,1,0,1.0836,1.0832,1.08291,1.08412,0.00163
2020-02-17 20:00:00+03:00,0,0,-1,1.08887,1.08272,0.120325,True,0.0,0.0,0,1,1.0832,1.08346,1.08298,1.08371,0.00156
2020-02-18 00:00:00+03:00,-1,0,-1,1.08887,1.08272,0.004878,False,0.0,0.0,1,0,1.08345,1.08275,1.08228,1.08372,0.00155
2020-02-18 04:00:00+03:00,0,0,-1,1.08887,1.08272,0.061789,True,0.0,0.0,0,0,1.08275,1.0831,1.08234,1.08338,0.00152
2020-02-18 08:00:00+03:00,0,0,-1,1.08887,1.08272,0.004878,False,0.0,0.0,0,0,1.0831,1.08275,1.08245,1.08372,0.0015
2020-02-18 12:00:00+03:00,-1,0,-1,1.08612,1.07933,0.129602,False,0.0,0.0,1,0,1.08274,1.08021,1.07933,1.08368,0.0017
2020-02-18 16:00:00+03:00,0,0,-1,1.08612,1.07852,0.25,True,0.0,0.0,0,1,1.08021,1.08042,1.07852,1.08258,0.00187
2020-02-18 20:00:00+03:00,0,0,-1,1.08612,1.07852,0.072368,False,0.0,0.0,0,1,1.08042,1.07907,1.07896,1.08042,0.00184
2020-02-19 00:00:00+03:00,0,0,-1,1.08612,1.07852,0.219737,True,0.0,0.0,0,1,1.07906,1.08019,1.07896,1.08036,0.00181
2020-02-19 04:00:00+03:00,0,0,-1,1.08612,1.07852,0.134211,False,0.0,0.0,0,1,1.08019,1.07954,1.07941,1.08028,0.00174
2020-02-19 08:00:00+03:00,1,0,-1,1.08612,1.07852,0.235526,True,0.0,0.0,0,0,1.07954,1.08031,1.07913,1.08079,0.00174
2020-02-19 12:00:00+03:00,0,0,-1,1.08612,1.07852,0.107895,False,0.0,0.0,0,1,1.0803,1.07934,1.07845,1.08059,0.00177
2020-02-19 16:00:00+03:00,0,0,-1,1.08612,1.07852,0.086842,False,0.0,0.0,0,1,1.07934,1.07918,1.07821,1.07987,0.00176
2020-02-19 20:00:00+03:00,1,0,-1,1.08612,1.07852,0.246053,True,0.0,0.0,0,0,1.07919,1.08039,1.07899,1.08117,0.00179
2020-02-20 00:00:00+03:00,0,0,-1,1.08612,1.07852,0.196053,False,0.0,0.0,0,1,1.08033,1.08001,1.07977,1.08152,0.00179
2020-02-20 04:00:00+03:00,-1,0,-1,1.08612,1.07852,0.148684,False,0.0,0.0,1,0,1.08001,1.07965,1.07916,1.08021,0.00173
2020-02-20 08:00:00+03:00,0,0,-1,1.08612,1.07852,0.193421,True,0.0,0.0,0,1,1.07965,1.07999,1.07775,1.08061,0.00181
2020-02-20 12:00:00+03:00,0,0,-1,1.08612,1.07852,0.255263,True,0.0,0.0,0,1,1.07999,1.08046,1.07857,1.08049,0.00182
2020-02-20 16:00:00+03:00,0,0,-1,1.08612,1.07852,0.102632,False,0.0,0.0,0,1,1.08046,1.0793,1.07828,1.08211,0.00196
2020-02-20 20:00:00+03:00,0,0,-1,1.08211,1.07828,0.02611,False,0.0,0.0,1,0,1.07929,1.07838,1.07828,1.0797,0.00193
2020-02-21 00:00:00+03:00,0,0,-1,1.08211,1.07828,0.258486,True,0.0,0.0,0,1,1.07841,1.07927,1.07835,1.07936,0.00186
2020-02-21 04:00:00+03:00,0,0,-1,1.08211,1.07828,0.266319,True,0.0,0.0,0,1,1.07927,1.0793,1.07875,1.07948,0.00178
2020-02-21 08:00:00+03:00,1,0,-1,1.08211,1.07828,0.70235,True,1.07948,1.07952,1,0,1.0793,1.08097,1.07895,1.082,0.00187
2020-02-21 12:00:00+03:00,0,0,-1,1.08211,1.07828,0.689295,False,0.0,0.0,0,0,1.08099,1.08092,1.07952,1.08123,0.00186
2020-02-21 16:00:00+03:00,1,0,1,1.08634,1.07828,0.924318,True,1.08123,1.08464,0,1,1.08091,1.08573,1.0801,1.08634,0.00217
2020-02-21 20:00:00+03:00,0,0,1,1.08634,1.07828,0.801489,False,0.0,0.0,0,0,1.08573,1.08474,1.08464,1.08615,0.00212
2020-02-24 00:00:00+03:00,0,0,1,1.08634,1.07828,0.562035,True,0.0,0.0,0,0,1.0825,1.08281,1.08106,1.08423,0.00224
2020-02-24 04:00:00+03:00,0,0,1,1.08634,1.07828,0.398263,False,0.0,0.0,0,0,1.08281,1.08149,1.08147,1.08297,0.00218
2020-02-24 08:00:00+03:00,0,0,1,1.08634,1.07828,0.405707,True,0.0,0.0,0,0,1.08148,1.08155,1.08049,1.08418,0.00229
2020-02-24 12:00:00+03:00,0,0,1,1.08634,1.07828,0.394541,False,0.0,0.0,0,0,1.08157,1.08146,1.08129,1.08281,0.00224
2020-02-24 16:00:00+03:00,1,0,1,1.08718,1.08049,0.985052,True,1.08281,1.0841,1,0,1.08146,1.08708,1.08139,1.08718,0.00249
2020-02-24 20:00:00+03:00,0,0,1,1.0872,1.08049,0.701937,False,0.0,0.0,0,0,1.08708,1.0852,1.0841,1.0872,0.00253
2020-02-25 00:00:00+03:00,0,0,1,1.0872,1.08049,0.797317,True,0.0,0.0,0,0,1.08519,1.08584,1.08448,1.08597,0.00246
2020-02-25 04:00:00+03:00,0,0,1,1.0872,1.08049,0.687034,False,0.0,0.0,0,0,1.08584,1.0851,1.08507,1.08675,0.0024
2020-02-25 08:00:00+03:00,-1,0,1,1.0872,1.08049,0.679583,False,1.08505,1.08507,1,0,1.08509,1.08505,1.08475,1.08659,0.00236
2020-02-25 12:00:00+03:00,-1,0,1,1.0872,1.08049,0.538003,False,0.0,0.0,0,0,1.08505,1.0841,1.083,1.08505,0.00234
2020-02-25 16:00:00+03:00,1,0,1,1.08826,1.083,0.998099,True,1.08505,1.08717,1,1,1.08409,1.08825,1.08319,1.08826,0.00254
2020-02-25 20:00:00+03:00,0,0,1,1.08901,1.083,0.84193,False,0.0,0.0,0,0,1.08825,1.08806,1.08717,1.08901,0.00249
2020-02-26 00:00:00+03:00,0,0,1,1.08901,1.083,0.727121,False,0.0,0.0,0,0,1.08806,1.08737,1.08672,1.08828,0.00242
2020-02-26 04:00:00+03:00,0,0,1,1.08901,1.083,0.765391,True,0.0,0.0,1,0,1.08738,1.0876,1.08624,1.08784,0.00236
2020-02-26 08:00:00+03:00,1,0,1,1.08976,1.083,0.872781,True,0.0,0.0,1,0,1.0876,1.0889,1.08653,1.08976,0.00242
2020-02-26 12:00:00+03:00,0,0,1,1.09087,1.083,0.449809,False,0.0,0.0,1,0,1.0889,1.08654,1.08562,1.09087,0.00263
2020-02-26 16:00:00+03:00,0,0,1,1.09087,1.083,0.616264,True,0.0,0.0,1,0,1.08654,1.08785,1.08549,1.08937,0.00271
2020-02-26 20:00:00+03:00,0,0,1,1.09087,1.083,0.644219,True,0.0,0.0,1,0,1.08785,1.08807,1.08747,1.08999,0.0027
2020-02-27 00:00:00+03:00,1,0,1,1.0913,1.083,0.857831,True,1.08999,1.0901,1,0,1.08812,1.09012,1.08771,1.0913,0.00276
2020-02-27 04:00:00+03:00,0,0,1,1.09146,1.083,0.916076,True,0.0,0.0,0,1,1.09012,1.09075,1.0901,1.09146,0.00266
2020-02-27 08:00:00+03:00,1,0,1,1.09478,1.083,0.893888,True,1.09146,1.09326,1,0,1.09075,1.09353,1.09056,1.09478,0.00278
2020-02-27 12:00:00+03:00,1,0,1,1.09776,1.083,0.992547,True,1.09478,1.09628,1,1,1.09353,1.09765,1.09326,1.09776,0.0029
2020-02-27 16:00:00+03:00,1,0,1,1.10066,1.083,0.84598,True,1.09776,1.0978,1,1,1.09765,1.09794,1.09628,1.10066,0.003
2020-02-27 20:00:00+03:00,0,0,1,1.10066,1.083,0.961495,True,0.0,0.0,0,1,1.09796,1.09998,1.0978,1.10034,0.00297
2020-02-28 00:00:00+03:00,0,0,1,1.10066,1.083,0.894677,False,0.0,0.0,0,1,1.09998,1.0988,1.09857,1.10051,0.0029
2020-02-28 04:00:00+03:00,0,0,1,1.10066,1.083,0.963194,True,0.0,0.0,0,1,1.09878,1.10001,1.09822,1.10042,0.00285
2020-02-28 08:00:00+03:00,1,0,1,1.10531,1.083,0.961004,True,0.0,0.0,0,1,1.09999,1.10444,1.09913,1.10531,0.00309
2020-02-28 12:00:00+03:00,-1,0,1,1.10531,1.083,0.702376,False,0.0,0.0,0,0,1.10444,1.09867,1.09688,1.10447,0.00341
2020-02-28 16:00:00+03:00,0,0,1,1.10531,1.083,0.767369,True,0.0,0.0,0,0,1.09867,1.10012,1.09508,1.10087,0.00358
2020-02-28 20:00:00+03:00,1,0,1,1.10531,1.083,0.893321,True,1.10087,1.10362,1,1,1.10012,1.10293,1.09903,1.1046,0.00372
2020-03-02 00:00:00+03:00,1,0,1,1.10738,1.09508,0.85935,True,0.0,0.0,0,1,1.10407,1.10565,1.10362,1.10738,0.00377
2020-03-02 04:00:00+03:00,0,0,1,1.10738,1.09508,0.75122,False,0.0,0.0,0,0,1.10566,1.10432,1.10418,1.10634,0.00366
2020-03-02 08:00:00+03:00,1,0,1,1.10932,1.09508,0.903792,True,1.10634,1.10775,1,0,1.10432,1.10795,1.10382,1.10932,0.00379
2020-03-02 12:00:00+03:00,1,0,1,1.11642,1.09508,0.801312,True,1.10932,1.11079,1,0,1.10795,1.11218,1.10775,1.11642,0.00414
2020-03-02 16:00:00+03:00,1,0,1,1.11845,1.09508,0.979033,True,0.0,0.0,1,1,1.11219,1.11796,1.11079,1.11845,0.00439
2020-03-02 20:00:00+03:00,0,0,1,1.11845,1.09508,0.780488,False,0.0,0.0,0,0,1.11796,1.11332,1.11235,1.11832,0.0045
2020-03-03 00:00:00+03:00,0,0,1,1.11845,1.09508,0.774925,True,0.0,0.0,0,0,1.11314,1.11319,1.11201,1.11479,0.00438
2020-03-03 04:00:00+03:00,0,0,1,1.11845,1.09508,0.83098,True,0.0,0.0,0,0,1.11321,1.1145,1.11287,1.11554,0.00426
2020-03-03 08:00:00+03:00,-1,0,1,1.11845,1.09508,0.752246,False,0.0,0.0,1,0,1.11448,1.11266,1.11001,1.1151,0.00432
2020-03-03 12:00:00+03:00,0,0,1,1.11845,1.09508,0.719726,False,0.0,0.0,0,0,1.11265,1.1119,1.10951,1.11387,0.00432
2020-03-03 16:00:00+03:00,1,0,1,1.11845,1.09508,0.889602,True,1.11387,1.11585,1,0,1.11191,1.11587,1.11154,1.1213,0.00471
2020-03-03 20:00:00+03:00,0,0,1,1.11845,1.09508,0.942234,True,0.0,0.0,0,0,1.1159,1.1171,1.11585,1.11948,0.00463
2020-03-04 00:00:00+03:00,0,0,1,1.11845,1.09508,0.92255,False,0.0,0.0,1,0,1.11707,1.11664,1.11622,1.11851,0.00446
2020-03-04 04:00:00+03:00,-1,0,1,1.11845,1.09508,0.881044,False,0.0,0.0,1,0,1.11664,1.11567,1.11552,1.1171,0.00426
2020-03-04 08:00:00+03:00,0,0,1,1.11845,1.09508,0.880616,False,0.0,0.0,1,0,1.11567,1.11566,1.11433,1.11875,0.00427
2020-03-04 12:00:00+03:00,-1,0,1,1.11845,1.09508,0.746256,False,0.0,0.0,1,0,1.11566,1.11252,1.11093,1.11668,0.00438
2020-03-04 16:00:00+03:00,0,0,1,1.11845,1.09508,0.739409,False,0.0,0.0,0,0,1.11252,1.11236,1.10953,1.11453,0.00442
2020-03-04 20:00:00+03:00,0,0,1,1.11845,1.09508,0.782199,True,0.0,0.0,0,0,1.11236,1.11336,1.11232,1.11422,0.00424
2020-03-05 00:00:00+03:00,0,0,1,1.11845,1.09508,0.795892,True,0.0,0.0,0,0,1.1134,1.11368,1.113,1.11425,0.00403
2020-03-05 04:00:00+03:00,0,0,1,1.11845,1.09508,0.786478,False,0.0,0.0,1,0,1.11368,1.11346,1.11338,1.11435,0.00381
2020-03-05 08:00:00+03:00,1,0,1,1.11845,1.09508,0.952075,True,1.11435,1.11565,1,0,1.11346,1.11733,1.11195,1.1174,0.00393
2020-03-05 12:00:00+03:00,1,0,1,1.11999,1.10951,0.873092,True,0.0,0.0,0,0,1.11733,1.11866,1.11565,1.11999,0.00395
2020-03-05 16:00:00+03:00,1,0,1,1.12164,1.10951,0.97939,True,0.0,0.0,0,1,1.11862,1.12139,1.11669,1.12164,0.00403
2020-03-05 20:00:00+03:00,1,0,1,1.12447,1.10951,0.949198,True,0.0,0.0,0,0,1.12141,1.12371,1.11918,1.12447,0.00412
2020-03-06 00:00:00+03:00,1,0,1,1.12461,1.10951,0.99404,True,0.0,0.0,1,1,1.1237,1.12452,1.12113,1.12461,0.00407
2020-03-06 04:00:00+03:00,0,0,1,1.12487,1.10951,0.867187,False,0.0,0.0,0,0,1.12456,1.12283,1.12259,1.12487,0.00394
2020-03-06 08:00:00+03:00,1,0,1,1.12953,1.10951,0.992507,True,1.12487,1.12927,1,1,1.12283,1.12938,1.1219,1.12953,0.00421
2020-03-06 12:00:00+03:00,1,0,1,1.13405,1.10951,0.928688,True,0.0,0.0,0,1,1.12938,1.1323,1.12927,1.13405,0.00425
2020-03-06 16:00:00+03:00,0,0,1,1.13546,1.10951,0.810019,False,0.0,0.0,0,0,1.13226,1.13053,1.12871,1.13546,0.00443
2020-03-06 20:00:00+03:00,0,0,1,1.13546,1.10951,0.751445,False,0.0,0.0,0,0,1.13053,1.12901,1.12888,1.13256,0.00437
2020-03-09 00:00:00+03:00,1,0,1,1.14964,1.10951,0.829305,True,1.13256,1.13703,0,1,1.13469,1.14279,1.13397,1.14964,0.00553
2020-03-09 04:00:00+03:00,0,0,1,1.14964,1.10951,0.713681,False,0.0,0.0,0,1,1.14279,1.13815,1.13703,1.14603,0.00578
2020-03-09 08:00:00+03:00,0,-1,1,1.14964,1.10951,0.737603,True,0.0,0.0,0,1,1.13815,1.13911,1.13652,1.14752,0.00615
2020-03-09 12:00:00+03:00,0,-1,1,1.14964,1.10951,0.760777,True,0.0,0.0,0,1,1.1391,1.14004,1.13749,1.14841,0.00649
2020-03-09 16:00:00+03:00,0,0,1,1.14964,1.10951,0.915275,True,0.0,0.0,0,0,1.14003,1.14624,1.13992,1.14786,0.0066
2020-03-09 20:00:00+03:00,0,0,1,1.14964,1.10951,0.848991,False,0.0,0.0,0,1,1.14624,1.14358,1.14209,1.14724,0.00649
2020-03-10 00:00:00+03:00,-1,0,1,1.14964,1.10951,0.77548,False,1.1414,1.14209,0,1,1.14358,1.14063,1.13713,1.14574,0.00665
2020-03-10 04:00:00+03:00,-1,0,1,1.14964,1.10951,0.612759,False,0.0,0.0,0,1,1.14064,1.1341,1.13315,1.1414,0.00676
2020-03-10 08:00:00+03:00,0,0,1,1.14964,1.10951,0.636681,True,0.0,0.0,0,1,1.13411,1.13506,1.13372,1.14007,0.00673
2020-03-10 12:00:00+03:00,0,0,1,1.14964,1.10951,0.68926,True,0.0,0.0,0,1,1.13505,1.13717,1.13356,1.13938,0.00667
2020-03-10 16:00:00+03:00,-1,0,1,1.14964,1.10951,0.549713,False,1.13305,1.13356,0,1,1.13717,1.13157,1.12959,1.13855,0.00683
2020-03-10 20:00:00+03:00,-1,0,1,1.14964,1.10951,0.486918,False,0.0,0.0,0,0,1.13157,1.12905,1.12743,1.13305,0.00674
2020-03-11 00:00:00+03:00,0,0,1,1.14964,1.10951,0.568901,True,0.0,0.0,0,1,1.12905,1.13234,1.12853,1.13279,0.00657
2020-03-11 04:00:00+03:00,1,0,1,1.14964,1.10951,0.635933,True,0.0,0.0,0,1,1.13234,1.13503,1.13154,1.13512,0.00635
2020-03-11 08:00:00+03:00,-1,0,1,1.14964,1.10951,0.519811,False,0.0,0.0,0,1,1.13503,1.13037,1.13013,1.13662,0.00636
2020-03-11 12:00:00+03:00,0,0,1,1.14964,1.10951,0.622477,True,0.0,0.0,0,1,1.13038,1.13449,1.13037,1.13516,0.00625
2020-03-11 16:00:00+03:00,-1,0,1,1.14964,1.10951,0.471966,False,1.12878,1.13037,0,1,1.13449,1.12845,1.12572,1.13484,0.00646
2020-03-11 20:00:00+03:00,0,0,1,1.14964,1.10951,0.412659,False,0.0,0.0,0,1,1.12845,1.12607,1.125,1.12878,0.00626
2020-03-12 00:00:00+03:00,1,0,1,1.14964,1.10951,0.557688,True,0.0,0.0,0,1,1.12602,1.13189,1.12541,1.13332,0.00638
2020-03-12 04:00:00+03:00,0,0,1,1.14964,1.10951,0.493147,False,0.0,0.0,0,1,1.13189,1.1293,1.12854,1.13314,0.00625
2020-03-12 08:00:00+03:00,-1,0,1,1.14964,1.10951,0.373038,False,0.0,0.0,0,0,1.1293,1.12448,1.12371,1.13195,0.0064
2020-03-12 12:00:00+03:00,0,0,1,1.14964,1.10951,0.358585,False,0.0,0.0,0,1,1.12438,1.1239,1.11977,1.13011,0.00668
2020-03-12 16:00:00+03:00,-1,1,1,1.14964,1.10951,0.224022,False,0.0,0.0,0,1,1.1239,1.1185,1.10554,1.1239,0.00751
2020-03-12 20:00:00+03:00,0,0,1,1.14964,1.10951,0.17842,False,0.0,0.0,0,1,1.11853,1.11667,1.11597,1.12261,0.00745
2020-03-13 00:00:00+03:00,0,0,1,1.14964,1.10951,0.227511,True,0.0,0.0,0,1,1.11686,1.11864,1.11523,1.11894,0.00718
2020-03-13 04:00:00+03:00,1,0,1,1.14964,1.10951,0.266883,True,0.0,0.0,0,1,1.11864,1.12022,1.11766,1.12211,0.00699
2020-03-13 08:00:00+03:00,-1,0,1,1.14964,1.10951,0.173686,False,0.0,0.0,0,1,1.12022,1.11648,1.11607,1.12141,0.00687
2020-03-13 12:00:00+03:00,-1,0,1,1.14964,1.10951,0.071518,False,1.11332,1.11607,0,1,1.11648,1.11238,1.1103,1.11861,0.00697
2020-03-13 16:00:00+03:00,-1,0,-1,1.14964,1.10549,0.057531,False,0.0,0.0,0,1,1.11234,1.10803,1.10549,1.11332,0.00703
2020-03-13 20:00:00+03:00,0,0,-1,1.14964,1.10549,0.107814,True,0.0,0.0,0,1,1.10803,1.11025,1.10572,1.11173,0.00696
2020-03-16 00:00:00+03:00,0,0,-1,1.14964,1.10549,0.105323,False,0.0,0.0,0,1,1.11886,1.11014,1.10846,1.11989,0.00728
2020-03-16 04:00:00+03:00,0,0,-1,1.14964,1.10549,0.143601,True,0.0,0.0,0,0,1.11014,1.11183,1.10886,1.11338,0.00708
2020-03-16 08:00:00+03:00,1,0,-1,1.14964,1.10549,0.311891,True,0.0,0.0,0,1,1.11182,1.11926,1.11167,1.12364,0.00743
2020-03-16 12:00:00+03:00,0,0,-1,1.14964,1.10549,0.212911,False,0.0,0.0,0,0,1.11926,1.11489,1.11098,1.12083,0.0076
2020-03-16 16:00:00+03:00,0,0,-1,1.14964,1.10549,0.235561,True,0.0,0.0,0,0,1.11489,1.11589,1.10941,1.11775,0.00766
2020-03-16 20:00:00+03:00,1,0,-1,1.14964,1.10549,0.278143,True,0.0,0.0,0,1,1.11589,1.11777,1.11508,1.11861,0.00736
2020-03-17 00:00:00+03:00,0,0,-1,1.14964,1.10549,0.258664,False,0.0,0.0,0,0,1.11777,1.11691,1.11582,1.11791,0.00699
2020-03-17 04:00:00+03:00,0,0,-1,1.14964,1.10549,0.257078,False,0.0,0.0,0,0,1.11691,1.11684,1.11656,1.1189,0.00665
2020-03-17 08:00:00+03:00,-1,0,-1,1.14964,1.10549,0.088109,False,1.10951,1.11656,0,1,1.11683,1.10938,1.10924,1.11744,0.00676
2020-03-17 12:00:00+03:00,-1,0,-1,1.12364,1.09731,0.082036,False,1.1015,1.10924,0,0,1.10937,1.09947,1.09731,1.10951,0.00715
2020-03-17 16:00:00+03:00,0,0,-1,1.12364,1.0955,0.117982,False,0.0,0.0,0,0,1.09945,1.09882,1.0955,1.1015,0.00707
2020-03-17 20:00:00+03:00,0,0,-1,1.12364,1.0955,0.178394,True,0.0,0.0,0,0,1.09883,1.10052,1.09804,1.102,0.00685
2020-03-18 00:00:00+03:00,0,0,-1,1.12364,1.0955,0.161336,False,0.0,0.0,0,0,1.10061,1.10004,1.09845,1.10224,0.00663
2020-03-18 04:00:00+03:00,1,0,-1,1.12364,1.0955,0.298507,True,0.0,0.0,0,1,1.10004,1.1039,1.09989,1.1045,0.00649
2020-03-18 08:00:00+03:00,-1,0,-1,1.12364,1.0955,0.141791,False,0.0,0.0,0,0,1.1039,1.09949,1.09552,1.10391,0.00662
2020-03-18 12:00:00+03:00,-1,0,-1,1.1045,1.08946,0.085106,False,1.09282,1.09552,0,1,1.09952,1.09074,1.08946,1.10174,0.00703
2020-03-18 16:00:00+03:00,-1,0,-1,1.1045,1.08016,0.188168,False,0.0,0.0,1,0,1.09078,1.08474,1.08016,1.09282,0.00743
2020-03-18 20:00:00+03:00,0,0,-1,1.1045,1.08016,0.451931,True,0.0,0.0,0,0,1.08476,1.09116,1.08199,1.0919,0.00761
2020-03-19 00:00:00+03:00,0,0,-1,1.1045,1.08016,0.439606,False,0.0,0.0,0,0,1.09117,1.09086,1.08859,1.09817,0.00775
2020-03-19 04:00:00+03:00,0,0,-1,1.1045,1.08016,0.409203,False,0.0,0.0,0,0,1.09086,1.09012,1.08773,1.09184,0.00749
2020-03-19 08:00:00+03:00,-1,0,-1,1.1045,1.08016,0.090797,False,1.08393,1.08773,0,0,1.09012,1.08237,1.08133,1.09474,0.00791
2020-03-19 12:00:00+03:00,-1,0,-1,1.1045,1.07259,0.243184,False,0.0,0.0,1,0,1.08237,1.08035,1.07259,1.08393,0.00815
2020-03-19 16:00:00+03:00,-1,0,-1,1.1045,1.06549,0.074084,False,1.07057,1.07259,1,0,1.08038,1.06838,1.06549,1.08181,0.00874
