Open time,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,Long,Short
2018-03-12 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.437882,True,0.0,0.0,0,0
2018-03-13 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.449084,True,0.0,0.0,1,0
2018-03-13 04:00:00+03:00,-1,0,-1,1.25554,1.21626,0.421334,False,0.0,0.0,0,0
2018-03-13 08:00:00+03:00,0,0,-1,1.25554,1.21626,0.42388,True,0.0,0.0,0,0
2018-03-13 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.524695,True,1.23381,1.23398,1,0
2018-03-13 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.581721,True,0.0,0.0,1,0
2018-03-13 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.581721,False,0.0,0.0,1,0
2018-03-14 00:00:00+03:00,1,0,-1,1.25554,1.21626,0.612016,True,1.24,1.24006,1,0
2018-03-14 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.615071,True,0.0,0.0,1,0
2018-03-14 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.519348,False,1.23968,1.24006,1,0
2018-03-14 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.496436,False,0.0,0.0,1,0
2018-03-14 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.540733,True,0.0,0.0,1,0
2018-03-14 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.522912,False,0.0,0.0,1,0
2018-03-15 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.544297,True,0.0,0.0,1,0
2018-03-15 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.538697,False,0.0,0.0,1,0
2018-03-15 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.501782,False,1.23672,1.23714,1,0
2018-03-15 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.434063,False,1.23479,1.23518,0,0
2018-03-15 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.439155,True,0.0,0.0,0,0
2018-03-15 20:00:00+03:00,-1,0,-1,1.25554,1.21626,0.360998,False,1.231,1.23111,0,0
2018-03-16 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.352088,False,0.0,0.0,1,0
2018-03-16 04:00:00+03:00,1,0,-1,1.25554,1.21626,0.378819,True,0.0,0.0,0,0
2018-03-16 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.40835,True,0.0,0.0,0,0
2018-03-16 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.309063,False,1.22952,1.23065,1,1
2018-03-16 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.322047,True,0.0,0.0,1,1
2018-03-16 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.321538,False,0.0,0.0,1,1
2018-03-19 00:00:00+03:00,-1,0,-1,1.25554,1.21626,0.27113,False,1.2273,1.22832,1,1
2018-03-19 04:00:00+03:00,-1,0,-1,1.25554,1.21626,0.251527,False,0.0,0.0,1,1
2018-03-19 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.304481,True,1.2273,1.2276,1,1
2018-03-19 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.386202,True,1.22888,1.2308,0,0
2018-03-19 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.471996,True,1.23255,1.23331,1,0
2018-03-19 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.436609,False,0.0,0.0,0,0
2018-03-20 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.467159,True,0.0,0.0,1,0
2018-03-20 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.441701,False,0.0,0.0,0,0
2018-03-20 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.391802,False,1.23165,1.23343,0,0
2018-03-20 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.274949,False,1.22867,1.23128,1,1
2018-03-20 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.252037,False,1.22627,1.2263,1,1
2018-03-20 20:00:00+03:00,-1,0,-1,1.25554,1.21626,0.205957,False,0.0,0.0,1,0
2018-03-21 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.240835,True,0.0,0.0,1,1
2018-03-21 04:00:00+03:00,1,0,-1,1.25554,1.21626,0.25331,True,1.22601,1.22608,1,1
2018-03-21 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.29557,True,0.0,0.0,1,1
2018-03-21 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.322047,True,0.0,0.0,1,1
2018-03-21 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.293534,False,0.0,0.0,1,1
2018-03-21 20:00:00+03:00,1,0,-1,1.25554,1.21626,0.447811,True,1.2294,1.23383,1,0
2018-03-22 00:00:00+03:00,1,0,-1,1.25554,1.21626,0.513238,True,0.0,0.0,1,0
2018-03-22 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.465886,False,0.0,0.0,1,0
2018-03-22 08:00:00+03:00,-1,-1,-1,1.25554,1.21626,0.436864,False,1.23355,1.2345,0,0
2018-03-22 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.404532,False,1.23256,1.23295,0,0
2018-03-22 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.356161,False,0.0,0.0,0,0
2018-03-22 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.364053,True,0.0,0.0,0,0
2018-03-23 00:00:00+03:00,1,0,-1,1.25554,1.21626,0.424389,True,1.23226,1.23269,0,0
2018-03-23 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.431008,True,0.0,0.0,0,0
2018-03-23 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.411151,False,0.0,0.0,0,0
2018-03-23 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.442719,True,0.0,0.0,1,0
2018-03-23 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.506874,True,0.0,0.0,1,0
2018-03-23 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.480652,False,0.0,0.0,1,0
2018-03-26 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.526222,True,0.0,0.0,1,0
2018-03-26 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.536405,True,0.0,0.0,1,0
2018-03-26 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.584521,True,1.23811,1.23918,1,0
2018-03-26 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.605397,True,0.0,0.0,1,0
2018-03-26 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.716904,True,1.2417,1.24405,1,0
2018-03-26 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.714104,False,0.0,0.0,1,0
2018-03-27 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.730397,True,0.0,0.0,1,0
2018-03-27 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.730652,False,0.0,0.0,1,0
2018-03-27 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.681263,False,1.24306,1.24422,1,0
2018-03-27 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.571029,False,1.2416,1.24261,1,0
2018-03-27 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.639002,True,0.0,0.0,1,0
2018-03-27 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.60947,False,0.0,0.0,1,0
2018-03-28 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.636711,True,0.0,0.0,1,0
2018-03-28 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.625255,False,0.0,0.0,1,0
2018-03-28 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.598014,False,0.0,0.0,1,0
2018-03-28 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.5611,False,0.0,0.0,1,0
2018-03-28 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.466904,False,1.23509,1.23773,1,0
2018-03-28 20:00:00+03:00,-1,0,-1,1.25554,1.21626,0.368381,False,1.23144,1.23347,0,0
2018-03-29 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.38111,True,0.0,0.0,0,0
2018-03-29 04:00:00+03:00,1,0,-1,1.25554,1.21626,0.426426,True,0.0,0.0,0,0
2018-03-29 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.367363,False,0.0,0.0,0,0
2018-03-29 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.397658,True,0.0,0.0,0,0
2018-03-29 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.325611,False,0.0,0.0,1,1
2018-03-29 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.350051,True,0.0,0.0,1,0
2018-03-30 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.349033,False,0.0,0.0,1,0
2018-03-30 04:00:00+03:00,1,0,-1,1.25554,1.21626,0.379073,True,0.0,0.0,0,0
2018-03-30 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.42057,True,1.2318,1.23225,0,0
2018-03-30 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.419552,False,0.0,0.0,0,0
2018-03-30 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.414969,False,0.0,0.0,0,0
2018-03-30 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.405295,False,0.0,0.0,0,0
2018-04-02 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.405041,True,0.0,0.0,0,0
2018-04-02 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.392566,False,0.0,0.0,0,0
2018-04-02 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.423371,True,0.0,0.0,0,0
2018-04-02 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.440682,True,0.0,0.0,0,0
2018-04-02 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.334776,False,1.23071,1.23266,1,0
2018-04-02 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.35387,True,0.0,0.0,1,0
2018-04-03 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.358198,True,0.0,0.0,0,0
2018-04-03 04:00:00+03:00,1,0,-1,1.25554,1.21626,0.373982,True,0.0,0.0,0,0
2018-04-03 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.392312,True,0.0,0.0,0,0
2018-04-03 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.338849,False,1.22989,1.23034,1,0
2018-04-03 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.264257,False,1.22741,1.22861,1,1
2018-04-03 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.273167,True,0.0,0.0,1,1
2018-04-04 00:00:00+03:00,1,0,-1,1.25554,1.21626,0.29557,True,1.22741,1.22742,1,1
2018-04-04 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.294043,False,0.0,0.0,1,1
2018-04-04 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.325866,True,0.0,0.0,1,1
2018-04-04 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.341395,True,0.0,0.0,1,0
2018-04-04 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.333758,False,0.0,0.0,1,0
2018-04-04 20:00:00+03:00,-1,0,-1,1.25554,1.21626,0.293024,False,0.0,0.0,1,1
2018-04-05 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.314664,True,0.0,0.0,1,1
2018-04-05 04:00:00+03:00,-1,0,-1,1.25554,1.21626,0.290224,False,0.0,0.0,1,1
2018-04-05 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.260947,False,0.0,0.0,1,1
2018-04-05 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.222251,False,0.0,0.0,1,1
2018-04-05 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.187118,False,0.0,0.0,1,0
2018-04-05 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.197301,True,0.0,0.0,1,1
2018-04-06 00:00:00+03:00,1,0,-1,1.25554,1.21626,0.219705,True,0.0,0.0,1,1
2018-04-06 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.192719,False,0.0,0.0,1,0
2018-04-06 08:00:00+03:00,0,0,-1,1.25554,1.21626,0.184318,False,0.0,0.0,1,0
2018-04-06 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.21665,True,1.22424,1.2244,1,1
2018-04-06 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.287678,True,1.22567,1.22677,1,1
2018-04-06 20:00:00+03:00,1,0,-1,1.25554,1.21626,0.301171,True,0.0,0.0,1,1
2018-04-09 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.285642,False,0.0,0.0,1,1
2018-04-09 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.291752,True,0.0,0.0,1,1
2018-04-09 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.298625,True,0.0,0.0,1,1
2018-04-09 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.383401,True,1.22864,1.23071,0,0
2018-04-09 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.395876,True,0.0,0.0,0,0
2018-04-09 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.401731,True,0.0,0.0,0,0
2018-04-10 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.413951,True,0.0,0.0,0,0
2018-04-10 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.39664,False,0.0,0.0,0,0
2018-04-10 08:00:00+03:00,0,0,-1,1.25554,1.21626,0.412933,True,0.0,0.0,0,0
2018-04-10 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.473014,True,0.0,0.0,1,0
2018-04-10 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.452393,False,0.0,0.0,1,0
2018-04-10 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.491599,True,0.0,0.0,1,0
2018-04-11 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.504837,True,0.0,0.0,1,0
2018-04-11 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.511965,True,0.0,0.0,1,0
2018-04-11 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.546079,True,0.0,0.0,1,0
2018-04-11 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.541497,False,0.0,0.0,1,0
2018-04-11 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.539715,False,0.0,0.0,1,0
2018-04-11 20:00:00+03:00,-1,0,-1,1.25554,1.21626,0.520112,False,0.0,0.0,1,0
2018-04-12 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.543024,True,0.0,0.0,1,0
2018-04-12 04:00:00+03:00,-1,0,-1,1.25554,1.21626,0.498473,False,0.0,0.0,1,0
2018-04-12 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.466395,False,1.23516,1.2357,1,0
2018-04-12 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.389766,False,1.23361,1.2345,0,0
2018-04-12 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.436864,True,0.0,0.0,0,0
2018-04-12 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.416242,False,0.0,0.0,0,0
2018-04-13 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.422352,True,0.0,0.0,0,0
2018-04-13 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.423371,True,0.0,0.0,0,0
2018-04-13 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.4389,True,0.0,0.0,0,0
2018-04-13 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.39053,False,0.0,0.0,0,0
2018-04-13 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.456212,True,0.0,0.0,1,0
2018-04-13 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.423625,False,0.0,0.0,0,0
2018-04-16 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.449084,True,0.0,0.0,1,0
2018-04-16 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.428717,False,0.0,0.0,0,0
2018-04-16 08:00:00+03:00,1,0,-1,1.25554,1.21626,0.514002,True,1.23427,1.23565,1,0
2018-04-16 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.556772,True,0.0,0.0,1,0
2018-04-16 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.560336,True,0.0,0.0,1,0
2018-04-16 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.551426,False,0.0,0.0,1,0
2018-04-17 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.562373,True,0.0,0.0,1,0
2018-04-17 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.559318,False,0.0,0.0,1,0
2018-04-17 08:00:00+03:00,0,0,-1,1.25554,1.21626,0.566955,True,0.0,0.0,1,0
2018-04-17 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.470978,False,1.23613,1.23817,1,0
2018-04-17 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.490071,True,0.0,0.0,1,0
2018-04-17 20:00:00+03:00,1,0,-1,1.25554,1.21626,0.525967,True,1.23613,1.23662,1,0
2018-04-18 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.528259,True,0.0,0.0,1,0
2018-04-18 04:00:00+03:00,1,0,-1,1.25554,1.21626,0.546589,True,0.0,0.0,1,0
2018-04-18 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.501527,False,0.0,0.0,1,0
2018-04-18 12:00:00+03:00,1,0,-1,1.25554,1.21626,0.582739,True,0.0,0.0,1,0
2018-04-18 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.57943,False,0.0,0.0,1,0
2018-04-18 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.53666,False,0.0,0.0,1,0
2018-04-19 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.533605,False,0.0,0.0,1,0
2018-04-19 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.548625,True,0.0,0.0,1,0
2018-04-19 08:00:00+03:00,0,0,-1,1.25554,1.21626,0.518075,False,0.0,0.0,1,0
2018-04-19 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.551426,True,0.0,0.0,1,0
2018-04-19 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.463595,False,0.0,0.0,1,0
2018-04-19 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.465122,True,0.0,0.0,1,0
2018-04-20 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.469959,True,0.0,0.0,1,0
2018-04-20 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.453921,False,0.0,0.0,1,0
2018-04-20 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.38722,False,1.23157,1.23362,0,0
2018-04-20 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.325356,False,1.23002,1.23118,1,1
2018-04-20 16:00:00+03:00,0,1,-1,1.25554,1.21626,0.341141,True,0.0,0.0,1,0
2018-04-20 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.317464,False,0.0,0.0,1,1
2018-04-23 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.275204,True,0.0,0.0,1,1
2018-04-23 04:00:00+03:00,0,0,-1,1.25554,1.21626,0.277749,True,0.0,0.0,1,1
2018-04-23 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.192974,False,1.22444,1.2265,1,0
2018-04-23 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.19832,True,0.0,0.0,1,1
2018-04-23 16:00:00+03:00,-1,0,-1,1.25554,1.21626,0.141039,False,1.22181,1.2225,1,0
2018-04-23 20:00:00+03:00,-1,0,-1,1.25554,1.21626,0.116344,False,0.0,0.0,1,1
2018-04-24 00:00:00+03:00,0,0,-1,1.25554,1.21626,0.112271,False,0.0,0.0,1,1
2018-04-24 04:00:00+03:00,1,0,-1,1.25554,1.21626,0.129073,True,0.0,0.0,1,1
2018-04-24 08:00:00+03:00,0,0,-1,1.25554,1.21626,0.102597,False,0.0,0.0,1,0
2018-04-24 12:00:00+03:00,0,0,-1,1.25554,1.21626,0.112016,True,0.0,0.0,1,1
2018-04-24 16:00:00+03:00,1,0,-1,1.25554,1.21626,0.198065,True,1.22229,1.22312,1,1
2018-04-24 20:00:00+03:00,0,0,-1,1.25554,1.21626,0.176171,False,0.0,0.0,1,0
2018-04-25 00:00:00+03:00,-1,0,-1,1.25554,1.21626,0.170061,False,1.22309,1.22312,1,0
2018-04-25 04:00:00+03:00,-1,0,-1,1.25554,1.21626,0.138747,False,1.22184,1.22246,1,0
2018-04-25 08:00:00+03:00,-1,0,-1,1.25554,1.21626,0.102342,False,0.0,0.0,1,0
2018-04-25 12:00:00+03:00,-1,0,-1,1.25554,1.21626,0.053717,False,0.0,0.0,1,0
2018-04-25 16:00:00+03:00,0,0,-1,1.25554,1.21626,0.057026,True,0.0,0.0,1,0
2018-04-25 20:00:00+03:00,-1,0,-1,1.24763,1.216,0.001581,False,0.0,0.0,1,0
2018-04-26 00:00:00+03:00,0,0,-1,1.24763,1.21599,0.039507,True,0.0,0.0,1,0
2018-04-26 04:00:00+03:00,0,0,-1,1.24763,1.21599,0.049937,True,0.0,0.0,1,0
2018-04-26 08:00:00+03:00,0,0,-1,1.24763,1.21561,0.047783,False,0.0,0.0,1,0
2018-04-26 12:00:00+03:00,1,0,-1,1.24763,1.21561,0.136165,True,0.0,0.0,0,1
2018-04-26 16:00:00+03:00,-1,0,-1,1.22099,1.20981,0.245975,False,1.21303,1.21446,0,0
2018-04-26 20:00:00+03:00,0,0,-1,1.22099,1.20963,0.059859,False,0.0,0.0,0,0
2018-04-27 00:00:00+03:00,0,0,-1,1.22099,1.20963,0.100352,True,0.0,0.0,0,0
2018-04-27 04:00:00+03:00,1,0,-1,1.22099,1.20963,0.135563,True,0.0,0.0,0,0
2018-04-27 08:00:00+03:00,-1,0,-1,1.21165,1.20647,0.133205,False,1.20952,1.20967,0,0
2018-04-27 12:00:00+03:00,0,0,-1,1.21165,1.20553,0.477124,True,0.0,0.0,0,0
2018-04-27 16:00:00+03:00,1,0,-1,1.21165,1.20553,0.916667,True,1.20952,1.21003,1,1
2018-04-27 20:00:00+03:00,1,0,1,1.21329,1.20553,0.953608,True,1.21177,1.2119,1,0
2018-04-30 00:00:00+03:00,0,0,1,1.21329,1.20553,0.944588,True,0.0,0.0,1,0
2018-04-30 04:00:00+03:00,0,0,1,1.21342,1.20553,0.931559,True,0.0,0.0,1,0
2018-04-30 08:00:00+03:00,-1,0,1,1.21342,1.20553,0.618504,False,0.0,0.0,0,0
2018-04-30 12:00:00+03:00,-1,0,1,1.21342,1.20553,0.406844,False,0.0,0.0,0,0
2018-04-30 16:00:00+03:00,0,0,1,1.21342,1.20553,0.575412,True,0.0,0.0,0,0
2018-04-30 20:00:00+03:00,0,0,1,1.21342,1.20553,0.280101,False,0.0,0.0,0,0
2018-05-01 00:00:00+03:00,0,0,1,1.21342,1.20553,0.30545,True,0.0,0.0,0,0
2018-05-01 04:00:00+03:00,0,0,1,1.21342,1.20553,0.212928,False,0.0,0.0,0,0
2018-05-01 08:00:00+03:00,-1,0,-1,1.21387,1.20326,0.012253,False,1.20413,1.20707,0,0
2018-05-01 12:00:00+03:00,-1,0,-1,1.21387,1.20169,0.062397,False,1.20314,1.20326,1,0
2018-05-01 16:00:00+03:00,-1,0,-1,1.21387,1.19814,0.222505,False,0.0,0.0,1,0
2018-05-01 20:00:00+03:00,0,0,-1,1.21387,1.19814,0.068023,False,0.0,0.0,1,0
2018-05-02 00:00:00+03:00,0,0,-1,1.21387,1.19814,0.058487,False,0.0,0.0,1,0
2018-05-02 04:00:00+03:00,1,0,-1,1.21387,1.19814,0.138589,True,0.0,0.0,1,0
2018-05-02 08:00:00+03:00,0,0,-1,1.21387,1.19814,0.113795,False,0.0,0.0,1,0
2018-05-02 12:00:00+03:00,0,0,-1,1.21387,1.19814,0.18754,True,0.0,0.0,1,0
2018-05-02 16:00:00+03:00,-1,0,-1,1.20316,1.1953,0.183206,False,0.0,0.0,1,0
2018-05-02 20:00:00+03:00,-1,-1,-1,1.20316,1.19379,0.132337,False,0.0,0.0,1,0
2018-05-03 00:00:00+03:00,0,0,-1,1.20316,1.19379,0.311633,True,0.0,0.0,0,0
2018-05-03 04:00:00+03:00,1,0,-1,1.20316,1.19379,0.537887,True,0.0,0.0,1,0
2018-05-03 08:00:00+03:00,0,0,-1,1.20316,1.19379,0.512273,False,0.0,0.0,0,0
2018-05-03 12:00:00+03:00,0,0,-1,1.20316,1.19379,0.44397,False,0.0,0.0,0,0
2018-05-03 16:00:00+03:00,0,0,-1,1.20316,1.19379,0.535752,True,0.0,0.0,0,0
2018-05-03 20:00:00+03:00,0,0,-1,1.20316,1.19379,0.532551,False,0.0,0.0,0,0
2018-05-04 00:00:00+03:00,0,0,-1,1.20316,1.19379,0.493063,False,0.0,0.0,0,0
2018-05-04 04:00:00+03:00,0,0,-1,1.20316,1.19379,0.51334,True,0.0,0.0,0,0
2018-05-04 08:00:00+03:00,-1,0,-1,1.20316,1.19379,0.266809,False,0.0,0.0,0,0
2018-05-04 12:00:00+03:00,0,0,-1,1.20316,1.19379,0.314835,True,0.0,0.0,0,0
2018-05-04 16:00:00+03:00,0,1,-1,1.20316,1.19379,0.27428,False,0.0,0.0,1,0
2018-05-04 20:00:00+03:00,0,0,-1,1.20316,1.19379,0.245464,False,0.0,0.0,0,0
2018-05-07 00:00:00+03:00,1,0,-1,1.20316,1.19379,0.339381,True,0.0,0.0,0,0
2018-05-07 04:00:00+03:00,0,0,-1,1.20316,1.19379,0.237994,False,0.0,0.0,0,0
2018-05-07 08:00:00+03:00,-1,0,-1,1.20088,1.19216,0.103211,False,1.19331,1.19595,1,0
2018-05-07 12:00:00+03:00,-1,0,-1,1.20088,1.18975,0.19407,False,0.0,0.0,1,0
2018-05-07 16:00:00+03:00,0,0,-1,1.20088,1.18975,0.319856,True,0.0,0.0,0,0
2018-05-07 20:00:00+03:00,0,0,-1,1.20088,1.18975,0.218329,False,0.0,0.0,0,0
2018-05-08 00:00:00+03:00,1,0,-1,1.20088,1.18975,0.345013,True,0.0,0.0,0,0
2018-05-08 04:00:00+03:00,-1,0,-1,1.20088,1.18975,0.138365,False,0.0,0.0,1,0
2018-05-08 08:00:00+03:00,-1,0,-1,1.19387,1.18828,0.096601,False,1.18959,1.19088,1,1
2018-05-08 12:00:00+03:00,-1,0,-1,1.19387,1.18614,0.060802,False,0.0,0.0,1,1
2018-05-08 16:00:00+03:00,0,0,-1,1.19387,1.1838,0.412115,True,0.0,0.0,1,0
2018-05-08 20:00:00+03:00,0,0,-1,1.19387,1.1838,0.258193,False,0.0,0.0,0,1
2018-05-09 00:00:00+03:00,-1,0,-1,1.19387,1.1838,0.158888,False,0.0,0.0,1,1
2018-05-09 04:00:00+03:00,0,0,-1,1.19387,1.1838,0.168818,True,0.0,0.0,1,0
2018-05-09 08:00:00+03:00,0,0,-1,1.19387,1.18226,0.286822,True,0.0,0.0,0,0
2018-05-09 12:00:00+03:00,1,0,-1,1.19387,1.18226,0.546081,True,0.0,0.0,1,0
2018-05-09 16:00:00+03:00,0,0,-1,1.19387,1.18226,0.278208,False,0.0,0.0,0,0
2018-05-09 20:00:00+03:00,0,0,-1,1.19387,1.18226,0.236865,False,0.0,0.0,0,1
2018-05-10 00:00:00+03:00,0,0,-1,1.19387,1.18226,0.22739,False,0.0,0.0,1,1
2018-05-10 04:00:00+03:00,1,0,-1,1.19387,1.18226,0.443583,True,0.0,0.0,1,0
2018-05-10 08:00:00+03:00,0,0,-1,1.19387,1.18226,0.432386,False,0.0,0.0,1,0
2018-05-10 12:00:00+03:00,1,0,-1,1.19387,1.18226,0.898363,True,0.0,0.0,0,0
2018-05-10 16:00:00+03:00,0,0,-1,1.19387,1.18226,0.757967,False,0.0,0.0,0,0
2018-05-10 20:00:00+03:00,0,0,-1,1.19387,1.18226,0.795004,True,0.0,0.0,0,0
